bovenhuis (odwn-10-106032925-n)	onderhuis (eng-30-03463381-n); [[eerste]] [[verdieping]] (eng-30-03463381-n); begane grond (eng-30-03463381-n); rez-de-chaussée (eng-30-03463381-n); benedenverdieping (eng-30-03463381-n); bel-etage (eng-30-03463381-n); eerste verdieping (eng-30-03463381-n); benedenhuis (eng-30-03463381-n); beletage (eng-30-03463381-n); benedenwoning (eng-30-03463381-n); parterre (eng-30-03463381-n)
onomkeerbaarheid (eng-30-04739768-n)	omkeerbaarheid (eng-30-04734551-n)
tevredenheid (eng-30-13986679-n); voldoening (eng-30-13986679-n); vergenoegdheid (eng-30-13986679-n)	onbehaaglijkheid (eng-30-07538965-n); misnoegen (eng-30-07538965-n); onvrede (eng-30-07538965-n); mishagen (eng-30-07538965-n); ontevredenheid (eng-30-07538965-n); onbehagen (eng-30-07538965-n); ongenoegen (eng-30-07538965-n)
uitgever (eng-30-10635625-n)	gierigaard (odwn-10-106587899-n)
verdedigen (eng-30-00895304-v); behandelen (eng-30-00895304-v); pleiten (eng-30-00895304-v)	ingaan (eng-30-00773432-v); bestrijden (eng-30-00773432-v); aanvallen (eng-30-00773432-v); redetwisten (eng-30-00773432-v); betwisten (eng-30-00773432-v)
uitgever (eng-30-10635625-n)	vrek (odwn-10-100430341-n)
harden (eng-30-00443384-v)	weken (eng-30-00456151-v)
overtuigingskracht (eng-30-04783567-n); validiteit (eng-30-04783567-n); gelding (eng-30-04783567-n); geldigheid (eng-30-04783567-n); overredingskracht (eng-30-04783567-n)	ongeldigheid (eng-30-04810510-n); invaliditeit (eng-30-04810510-n); nietigheid (eng-30-04810510-n)
bewusteloosheid (eng-30-05678932-n)	bewustzijn (odwn-10-108308467-n)
twijfel (eng-30-04757522-n); onzekerheid (eng-30-04757522-n)	zekerheid (eng-30-04753455-n); vastigheid (eng-30-04753455-n)
rekenen op (eng-30-00688377-v); rekenen (eng-30-00688377-v); leunen (eng-30-00688377-v); bouwen (eng-30-00688377-v); verlaten (eng-30-00688377-v); vertrouwen (eng-30-00688377-v); steunen (eng-30-00688377-v); geloven (eng-30-00688377-v)	wantrouwen (eng-30-00687926-v)
fascineren (eng-30-02678839-v); intrigeren (eng-30-02678839-v); boeien (eng-30-02678839-v); pakken (eng-30-02678839-v); biologeren (eng-30-02678839-v)	vervelen (eng-30-01821884-v)
opstappen (eng-30-02016523-v); binnengaan (eng-30-02016523-v); binnendringen (eng-30-02016523-v); ingaan (eng-30-02016523-v)	binnenkomen (odwn-10-106046795-v)
bewegen (eng-30-01831531-v)	vastzitten (eng-30-01834485-v); hangen (eng-30-01834485-v); hechten (eng-30-01834485-v)
politiseren (odwn-10-104081448-v)	wegdoen (eng-30-00173338-v); verwijderen (eng-30-00173338-v); weghalen (eng-30-00173338-v); pinnen (eng-30-00173338-v); wegnemen (eng-30-00173338-v)
onthouden (eng-30-00611802-v); oppikken (eng-30-00611802-v)	vergeten (eng-30-00610167-v)
uitgever (eng-30-10635625-n)	krentenkakker (odwn-10-109615464-n)
kanker (eng-30-14475405-n); pech (eng-30-14475405-n); onheil (eng-30-14475405-n); ongeluk (eng-30-14475405-n); euvel (eng-30-14475405-n); kwaad (eng-30-14475405-n); rampspoed (eng-30-14475405-n)	lot (eng-30-11418460-n); zwijn (eng-30-11418460-n); geluk (eng-30-11418460-n); mazzel (eng-30-11418460-n); bof (eng-30-11418460-n); zwijntje (eng-30-11418460-n); fortuin (eng-30-11418460-n)
kunnen (eng-30-05616246-n); potentie (eng-30-05616246-n); macht (eng-30-05616246-n)	onvermogen (eng-30-05207130-n); insolvabiliteit (eng-30-05207130-n)
uitzien (odwn-10-101810497-v)	vrezen (eng-30-01780202-v); opkijken (eng-30-01780202-v); bang zijn (eng-30-01780202-v); duchten (eng-30-01780202-v); schrik hebben (eng-30-01780202-v); opzien (eng-30-01780202-v); aanhikken (eng-30-01780202-v); schrik hebben van (eng-30-01780202-v)
opgeven (odwn-10-105119319-v)	proberen (eng-30-02530167-v); trachten (eng-30-02530167-v); beproeven (eng-30-02530167-v); zien (eng-30-02530167-v); pogen (eng-30-02530167-v)
stilvallen (eng-30-00461354-v); stilzwijgen (eng-30-00461354-v); zwijgen (eng-30-00461354-v)	klessebessen (odwn-10-105584280-v)
uitgever (eng-30-10635460-n)	gierigaard (odwn-10-106587899-n)
credit (eng-30-13378518-n); krediet (eng-30-13378518-n)	tegoed (odwn-10-107265505-n)
onmogelijkheid (eng-30-14483126-n)	mogelijkheid (eng-30-05792010-n)
in de echt verbinden (eng-30-02488834-v); trouwen (eng-30-02488834-v); zich in de echt verbinden (eng-30-02488834-v); huwen (eng-30-02488834-v)	scheiden (eng-30-02490634-v)
ontvolken (odwn-10-105079136-v)	bevolken (eng-30-02649830-v)
zijn (eng-30-02655135-v); ophouden (eng-30-02655135-v); bevinden (eng-30-02655135-v); zitten (eng-30-02655135-v); uithangen (eng-30-02655135-v); pozen (eng-30-02655135-v); toeven (eng-30-02655135-v); verkeren (eng-30-02655135-v); verwijlen (eng-30-02655135-v); wezen (eng-30-02655135-v); vertoeven (eng-30-02655135-v)	gebrek hebben (eng-30-02632353-v); ontbreken (eng-30-02632353-v); missen (eng-30-02632353-v); schorten (eng-30-02632353-v); mankeren (eng-30-02632353-v)
capituleren (eng-30-01115585-v); overgeven (eng-30-01115585-v)	strijden (eng-30-01090335-v); vechten (eng-30-01090335-v); worstelen (eng-30-01090335-v); matten (eng-30-01090335-v); kampen (eng-30-01090335-v); knokken (eng-30-01090335-v)
wantrouwen (eng-30-00687926-v)	rekenen op (eng-30-00688377-v); rekenen (eng-30-00688377-v); leunen (eng-30-00688377-v); bouwen (eng-30-00688377-v); verlaten (eng-30-00688377-v); vertrouwen (eng-30-00688377-v); steunen (eng-30-00688377-v); geloven (eng-30-00688377-v)
binnenkomen (odwn-10-106046795-v)	opstappen (eng-30-02016523-v); binnengaan (eng-30-02016523-v); binnendringen (eng-30-02016523-v); ingaan (eng-30-02016523-v)
vastzitten (eng-30-01834485-v); hangen (eng-30-01834485-v); hechten (eng-30-01834485-v)	bewegen (eng-30-01831531-v)
inlezen (odwn-10-104989681-v)	schrijven (eng-30-01691057-v)
vertragen (eng-30-00440580-v)	verhaasten (eng-30-00438178-v); versnellen (eng-30-00438178-v)
afdalen (eng-30-01970826-v); dalen (eng-30-01970826-v); zakken (eng-30-01970826-v)	stijgen (odwn-10-106969472-v)
vrek (odwn-10-100430341-n)	uitgever (eng-30-10635460-n)
uitgever (eng-30-10635460-n)	schraper (odwn-10-109265014-n)
verlaging (eng-30-00351638-n); afname (eng-30-00351638-n); aftreden (eng-30-00351638-n); afneming (eng-30-00351638-n); reductie (eng-30-00351638-n); daling (eng-30-00351638-n); vermindering (eng-30-00351638-n); mindering (eng-30-00351638-n)	aanwas (eng-30-13497135-n); vermeerdering (eng-30-13497135-n); accres (eng-30-13497135-n); increment (eng-30-13497135-n); stijging (eng-30-13497135-n); toename (eng-30-13497135-n)
natmaken (eng-30-00214951-v)	dehydreren (eng-30-00218475-v); droogmaken (eng-30-00218475-v); drogen (eng-30-00218475-v); droogleggen (eng-30-00218475-v)
ratelen (odwn-10-106711262-v)	stilvallen (eng-30-00461354-v); stilzwijgen (eng-30-00461354-v); zwijgen (eng-30-00461354-v)
continueren (eng-30-02679899-v); voortgaan (eng-30-02679899-v); doorgaan (eng-30-02679899-v); voortbouwen (eng-30-02679899-v); voortzetten (eng-30-02679899-v); overgaan (eng-30-02679899-v); vervolgen (eng-30-02679899-v); staande houden (eng-30-02679899-v); blijven (eng-30-02679899-v)	sluiten (eng-30-00352826-v); opzeggen (eng-30-00352826-v); besluiten (eng-30-00352826-v); beëindigen (eng-30-00352826-v); stoppen (eng-30-00352826-v); termineren (eng-30-00352826-v); bedanken (eng-30-00352826-v); afsluiten (eng-30-00352826-v); eindigen (eng-30-00352826-v)
ontkleden (odwn-10-105816441-v)	kleden (eng-30-00047945-v); aankleden (eng-30-00047945-v)
uitladen (eng-30-01489465-v); lossen (eng-30-01489465-v); ontladen (eng-30-01489465-v)	laden (eng-30-01488956-v)
programmatuur (eng-30-06566077-n); software (eng-30-06566077-n)	apparatuur (eng-30-03493333-n); hardware (eng-30-03493333-n)
pareren (eng-30-00816353-v); riposteren (eng-30-00816353-v); teruggeven (eng-30-00816353-v)	terugkrijgen (eng-30-01111570-v); terugontvangen (eng-30-01111570-v)
kneus (eng-30-10273064-n); mislukkeling (eng-30-10273064-n); kneusje (eng-30-10273064-n); schlemiel (eng-30-10273064-n); pechvogel (eng-30-10273064-n); loser (eng-30-10273064-n); wanboffer (eng-30-10273064-n); verliezer (eng-30-10273064-n)	bofkont (odwn-10-102967644-n)
argwaan koesteren (eng-30-05698791-n); verdenking (eng-30-05698791-n); suspicie (eng-30-05698791-n); wantrouwen (eng-30-05698791-n); argwaan (eng-30-05698791-n); achterdocht (eng-30-05698791-n)	betrouwen (eng-30-05943066-n); vertrouwen (eng-30-05943066-n)
uitvouwen (eng-30-01579813-v); openvouwen (eng-30-01579813-v); ontvouwen (eng-30-01579813-v)	dichtvouwen (odwn-10-109308974-v)
niks (eng-30-13740168-n); nul (eng-30-13740168-n); niets (eng-30-13740168-n); iets (eng-30-13740168-n)	wezenlijkheid (eng-30-00001740-n); wezen (eng-30-00001740-n); iets (eng-30-00001740-n); entiteit (eng-30-00001740-n); het wezen (eng-30-00001740-n)
accepteren (odwn-10-108119026-v)	weigeren (eng-30-02237338-v); afwijzen (eng-30-02237338-v)
stilvallen (eng-30-00461354-v); stilzwijgen (eng-30-00461354-v); zwijgen (eng-30-00461354-v)	kleppen (odwn-10-101342913-v)
vastgrijpen (eng-30-01212572-v); vastpakken (eng-30-01212572-v); beetkrijgen (eng-30-01212572-v); vatten (eng-30-01212572-v); grijpen (eng-30-01212572-v); beetpakken (eng-30-01212572-v)	geven (eng-30-02199590-v)
